customer_id,name,age,gender,state,signup_date,email,phone_number,subscribe
CUST0891,Ajiono,41,1,Sulawesi Tenggara,2024-11-27,wahyunicemplunk@example.net,836503634174,0
CUST0892,Ridwan,47,1,Kalimantan Barat,2025-02-10,139ridwan@example.com,80495190403,1
CUST0893,Anastasia,26,0,Kepulauan Bangka Belitung,2025-07-22,anastasia500@example.com,844993478617,1
CUST0894,Lintang,32,0,Papua Barat,2024-04-19,lanangbudiman@example.net,803021703792,1
CUST0895,Paramita,48,0,Nusa Tenggara Timur,2024-02-18,paramita@example.com,83325253422,0
CUST0896,Radika,29,1,Sulawesi Tenggara,2025-04-15,751radika@example.com,824933177010,1
CUST0897,Mahdi,62,1,Sumatera Utara,2025-02-27,bajragin07@example.com,8148031092,0
CUST0898,Kiandra,34,0,Banten,2024-07-11,ulya44@example.org,831333000,1
CUST0899,Caket,58,1,Banten,2023-10-23,3caket@example.com,869176742,1
CUST0900,Winda,19,0,Riau,2023-11-04,fhartati@example.com,868496050,0
CUST0901,Prima,21,1,Jawa Timur,2025-01-31,yunita49@example.org,80536557106,1
CUST0902,Viktor,53,1,Bali,2024-10-03,viktor831@example.com,87104702429,1
CUST0903,Ilsa,24,0,Banten,2024-06-26,75ilsa@example.com,873105479862,1
CUST0904,Dewi,28,0,Sumatera Utara,2024-04-03,jmelani@example.com,83567852065,1
CUST0905,Raihan,34,1,Kalimantan Tengah,2024-05-05,dwibowo@example.org,8665366629,1
CUST0906,Damu,23,1,Sulawesi Tengah,2024-06-27,laksmiwatirachel@example.org,864952670823,1
CUST0907,Hasim,39,1,Riau,2024-11-03,800hasim@example.com,828388519256,1
CUST0908,Karta,32,1,Sulawesi Selatan,2024-12-19,rahayu46@example.org,821509828,1
CUST0909,Balamantri,56,1,Maluku,2024-09-16,466balamantri@example.com,8229726805,0
CUST0910,Raina,30,0,Kalimantan Tengah,2024-09-29,cengkirmulyani@example.com,856349572,1
CUST0911,Padmi,37,0,Nusa Tenggara Timur,2025-08-02,anggrainiira@example.org,805601306275,0
CUST0912,Jaga,35,1,Kepulauan Bangka Belitung,2024-04-01,habibilaksana@example.org,884796375,0
CUST0913,Nilam,41,0,Jawa Timur,2025-02-19,pranowoellis@example.org,844021480822,0
CUST0914,Gasti,58,0,Nusa Tenggara Timur,2024-12-08,gasti24@example.com,872252026,1
CUST0915,Lala,51,0,Maluku,2024-06-02,lala643@example.com,86812648671,1
CUST0916,Wakiman,26,1,Aceh,2025-06-11,sitompulsyahrini@example.net,875257407,0
CUST0917,Uli,41,0,Kepulauan Bangka Belitung,2024-09-28,uli_32@example.com,809566847541,1
CUST0918,Zaenab,39,0,Gorontalo,2025-08-16,ikhsannasyidah@example.com,8460479581,0
CUST0919,Aurora,26,0,Sumatera Selatan,2023-10-11,52aurora@example.com,8604199827,0
CUST0920,Zalindra,49,0,Kalimantan Tengah,2024-10-17,halimahamelia@example.com,880376144,1
CUST0921,Clara,26,0,Jawa Tengah,2023-10-30,clara487@example.com,877898478,1
CUST0922,Pardi,41,1,Sulawesi Barat,2025-03-19,707pardi@example.com,8057723645,0
CUST0923,Nadia,35,0,Kepulauan Riau,2024-09-01,hutagalungprasetyo@example.net,86101490408,1
CUST0924,Dacin,58,1,Sulawesi Tenggara,2025-05-30,942dacin@example.com,8665610528,1
CUST0925,Muhammad,28,1,Sulawesi Utara,2023-09-24,muhammad664@example.com,8131879171,1
CUST0926,Cager,64,1,Bengkulu,2025-01-06,cager854@example.com,835579190357,1
CUST0927,Pranawa,32,1,Kalimantan Barat,2025-04-06,bmardhiyah@example.com,805543870,1
CUST0928,Karsa,38,1,Jawa Tengah,2025-06-14,karsa330@example.com,888086481,1
CUST0929,Koko,35,1,Lampung,2025-06-24,koko_35@example.com,89190155890,1
CUST0930,Julia,44,0,Banten,2025-07-30,835julia@example.com,87889413321,0
CUST0931,Vanya,39,0,Maluku,2025-03-03,jabal89@example.com,831487955298,1
CUST0932,Hesti,48,0,Kepulauan Riau,2024-05-01,utamabudiyanto@example.com,828353142200,0
CUST0933,Wadi,54,1,Sumatera Barat,2024-11-22,813wadi@example.com,8634585677,0
CUST0934,Jessica,41,0,Jambi,2023-10-08,gunawanprabu@example.net,859691156715,0
CUST0935,Dinda,56,0,Maluku,2024-11-09,453dinda@example.com,8856389785,1
CUST0936,Jaiman,62,1,Banten,2024-05-06,napitupuludarsirah@example.com,8982461298,1
CUST0937,Hani,28,0,Papua Barat,2025-03-25,yani98@example.org,8928754900,0
CUST0938,Dipa,41,1,Banten,2024-10-01,7dipa@example.com,818949963,0
CUST0939,Gadang,24,1,Banten,2025-05-07,indah20@example.net,8039324448,1
CUST0940,Shania,19,0,Jawa Timur,2024-11-03,ibunsimbolon@example.org,83058015724,1
CUST0941,Zelda,21,0,Sulawesi Tenggara,2025-02-01,zelda_34@example.com,807520403,1
CUST0942,Upik,47,1,Sumatera Barat,2025-07-29,emaryadi@example.com,836323789523,1
CUST0943,Erik,56,1,Sumatera Barat,2023-11-29,erik_14@example.com,832420153037,1
CUST0944,Asmadi,45,1,Riau,2024-01-21,asmadi_83@example.com,828124779,1
CUST0945,Pangeran,33,1,Papua Barat,2025-08-26,532pangeran@example.com,891399580,0
CUST0946,Gawati,55,0,Sulawesi Barat,2023-09-25,marsudiprakasa@example.net,82645313008,1
CUST0947,Mustika,28,1,Kalimantan Tengah,2024-09-01,mustika752@example.com,827238646033,0
CUST0948,Kariman,32,1,Maluku,2023-11-16,jsetiawan@example.org,87680211343,1
CUST0949,Ifa,41,0,Banten,2025-02-10,irmajanuar@example.net,840186423,1
CUST0950,Danang,51,1,Nusa Tenggara Timur,2025-07-10,danang_14@example.com,8751881441,1
CUST0951,Irsad,37,1,Maluku Utara,2025-03-21,novi38@example.net,847859037944,1
CUST0952,Hamima,41,0,Sumatera Barat,2025-03-18,hamima_31@example.com,827321819680,1
CUST0953,Xanana,31,1,DI Yogyakarta,2024-03-10,prasetyoemil@example.org,805791917532,0
CUST0954,Hana,37,0,Maluku,2024-07-03,hestimandasari@example.com,845908683281,0
CUST0955,Dirja,44,1,Riau,2024-10-07,ganggraini@example.net,885763980,1
CUST0956,Ella,29,0,DKI Jakarta,2023-12-10,ella_68@example.com,840022195,1
CUST0957,Saadat,25,1,Sumatera Selatan,2024-04-20,48saadat@example.com,815144047223,1
CUST0958,Muni,59,1,Sulawesi Utara,2025-07-13,gunawanjaiman@example.net,85629860615,1
CUST0959,Novi,26,0,Jawa Timur,2024-11-02,118novi@example.com,858132913,1
CUST0960,Wardaya,38,1,Kalimantan Barat,2025-05-24,phasanah@example.com,845528256,1
CUST0961,Dewi,24,0,Kepulauan Bangka Belitung,2025-04-18,suryonohana@example.net,896548600,1
CUST0962,Cahya,39,1,Sumatera Utara,2025-08-30,putripratiwi@example.net,85658994646,0
CUST0963,Novi,56,0,DKI Jakarta,2024-06-30,znasyidah@example.net,8143244197,1
CUST0964,Yance,41,0,Papua Barat,2023-10-02,yance_14@example.com,8056592022,1
CUST0965,Arta,58,1,Sulawesi Utara,2024-05-29,entengpertiwi@example.org,863261008472,1
CUST0966,Wakiman,35,1,Jawa Tengah,2024-02-01,wakiman11@example.com,889934976767,0
CUST0967,Talia,20,0,Sumatera Barat,2025-08-01,talia_26@example.com,873415121658,0
CUST0968,Irma,36,0,Banten,2024-03-19,irma242@example.com,836733261166,1
CUST0969,Sabrina,21,0,Maluku,2025-09-19,mustikaprasasta@example.com,8779287014,1
CUST0970,Gawati,45,0,DI Yogyakarta,2025-02-21,gawati227@example.com,85186013271,1
CUST0971,Zulaikha,30,0,Sulawesi Barat,2024-05-17,642zulaikha@example.com,869128445,0
CUST0972,Salimah,45,0,Kalimantan Utara,2025-05-02,keishajanuar@example.com,808614399536,1
CUST0973,Maman,21,1,Lampung,2024-09-21,190maman@example.com,8057344812,1
CUST0974,Pia,46,0,Papua Barat,2025-03-15,winarnomahmud@example.org,8679130595,1
CUST0975,Gatra,29,1,Aceh,2024-05-26,putraajeng@example.org,8797172385,1
CUST0976,Vino,41,1,Kepulauan Riau,2025-09-13,189vino@example.com,898203519355,1
CUST0977,Ani,41,0,Kepulauan Bangka Belitung,2023-11-08,ani_59@example.com,828902780,1
CUST0978,Ade,62,1,Sulawesi Barat,2025-02-08,danujasusanti@example.org,8632126043,1
CUST0979,Rina,23,0,Gorontalo,2024-09-29,mahfudpuspita@example.org,872055831592,1
CUST0980,Michelle,18,0,Sumatera Barat,2024-07-09,668michelle@example.com,8060027190,0
CUST0981,Padmi,18,0,Nusa Tenggara Barat,2024-08-02,kadriansyah@example.net,874559176,1
CUST0982,Luwes,49,1,Kalimantan Tengah,2025-08-19,rahmat59@example.net,88157833306,1
CUST0983,Puput,35,0,Sulawesi Utara,2024-07-30,cahyantoputra@example.com,872092982910,1
CUST0984,Empluk,29,1,Banten,2024-06-29,empluk_60@example.com,869492341,0
CUST0985,Nugraha,53,1,Bali,2025-06-15,qlailasari@example.com,818235166,1
CUST0986,Wisnu,54,1,Sulawesi Tengah,2025-06-25,dnurdiyanti@example.org,87006634411,1
CUST0987,Ida,30,0,DI Yogyakarta,2023-11-11,prastutigandi@example.org,8831770028,0
CUST0988,Nasim,44,1,Gorontalo,2024-01-18,nasim_59@example.com,865863136509,1
CUST0989,Kala,41,1,Riau,2025-03-01,opangestu@example.com,817697286,1
CUST0990,Vanesa,32,0,Nusa Tenggara Timur,2024-08-22,latif73@example.net,8419971050,1
CUST0991,Irfan,46,1,Kepulauan Bangka Belitung,2025-05-18,wijayantisilvia@example.org,8603417341,1
CUST0992,Umaya,49,1,Sumatera Utara,2024-08-26,emaryati@example.org,883012408,1
CUST0993,Cawuk,44,1,Jawa Barat,2024-12-29,cawuk_51@example.com,874758803495,0
CUST0994,Rahmi,48,0,Kepulauan Bangka Belitung,2024-11-05,27rahmi@example.com,89507251945,1
CUST0995,Waluyo,56,1,DI Yogyakarta,2024-02-04,karya45@example.net,8591312671,1
CUST0996,Vinsen,47,1,Bengkulu,2024-06-09,ibrani64@example.org,8585892932,1
CUST0997,Ulya,59,0,Sulawesi Utara,2024-06-23,putri15@example.com,81976792782,1
CUST0998,Dina,41,0,DKI Jakarta,2025-01-01,dina912@example.com,85499775196,1
CUST0999,Yahya,63,1,Kalimantan Timur,2023-12-12,chartati@example.net,8912787724,0
CUST1000,Olga,25,1,Banten,2025-02-21,olga_89@example.com,899714462,1
